Timestamp,Temperature_C,Humidity_Percent,Air_Quality_Value
2016-03-08,28.06,56.3,54
2016-03-09,24.5,46.8,152
2016-03-10,29.89,35.7,55
2016-03-11,18.67,59.3,54
2016-03-12,23.85,55.1,169
2016-03-13,24.36,40.9,162
2016-03-14,19.26,59.3,173
2016-03-15,23.25,45.1,100
2016-03-16,28.4,44.6,73
2016-03-17,22.86,55.8,130
2016-03-18,28.03,42.4,101
2016-03-19,25.5,36.2,117
2016-03-20,22.25,45.7,161
2016-03-21,28.54,53.4,173
2016-03-22,19.24,37.9,76
2016-03-23,29.94,47.4,93
2016-03-24,22.66,36.3,102
2016-03-25,26.51,48.3,157
2016-03-26,24.41,35.5,64
2016-03-27,27.69,59.9,157
2016-03-28,27.64,51.6,94
2016-03-29,18.32,56.3,189
2016-03-30,29.2,36.8,76
2016-03-31,21.14,39.0,90
2016-04-01,27.87,48.3,146
2016-04-02,20.22,48.8,136
2016-04-03,24.34,46.7,155
2016-04-04,25.8,39.2,100
2016-04-05,28.61,37.2,181
2016-04-06,20.56,40.6,99
2016-04-07,28.2,37.6,53
2016-04-08,21.17,35.5,139
2016-04-09,18.06,59.3,175
2016-04-10,22.36,44.0,69
2016-04-11,27.01,56.6,187
2016-04-12,21.26,41.0,143
2016-04-13,21.11,47.0,123
2016-04-14,25.9,44.3,189
2016-04-15,25.06,53.4,137
2016-04-16,20.69,35.4,122
2016-04-17,25.98,51.3,74
2016-04-18,21.42,44.8,58
2016-04-19,21.09,55.9,131
2016-04-20,28.84,45.6,148
2016-04-21,22.57,51.9,95
2016-04-22,22.91,50.0,152
2016-04-23,20.02,36.8,91
2016-04-24,20.64,41.0,76
2016-04-25,21.85,41.7,182
2016-04-26,26.72,37.8,138
2016-04-27,19.01,44.7,57
2016-04-28,21.92,52.5,141
2016-04-29,18.67,38.5,74
2016-04-30,20.18,51.0,163
2016-05-01,19.68,35.3,148
2016-05-02,18.32,51.6,76
2016-05-03,19.18,50.1,165
2016-05-04,24.95,52.5,194
2016-05-05,18.13,49.5,63
2016-05-06,20.89,52.0,111
2016-05-07,23.67,39.8,112
2016-05-08,25.33,48.0,144
2016-05-09,28.21,57.0,51
2016-05-10,21.99,51.3,129
2016-05-11,27.33,46.1,82
2016-05-12,25.5,38.4,131
2016-05-13,29.02,49.7,108
2016-05-14,23.02,47.5,77
2016-05-15,21.68,49.5,188
2016-05-16,21.73,44.8,137
2016-05-17,18.12,58.1,197
2016-05-18,19.57,55.6,182
2016-05-19,21.3,37.2,109
2016-05-20,24.89,43.3,50
2016-05-21,26.19,50.7,114
2016-05-22,29.67,57.8,103
2016-05-23,20.0,55.3,192
2016-05-24,26.68,43.2,130
2016-05-25,23.07,35.3,131
2016-05-26,20.36,36.2,178
2016-05-27,29.43,48.3,118
2016-05-28,24.35,45.4,60
2016-05-29,22.28,48.9,51
2016-05-30,23.35,44.8,112
2016-05-31,28.15,49.3,180
2016-06-01,28.12,73.4,72
2016-06-02,29.01,76.8,152
2016-06-03,32.63,68.5,87
2016-06-04,33.92,82.7,192
2016-06-05,37.12,81.2,145
2016-06-06,28.34,69.7,200
2016-06-07,36.77,72.7,172
2016-06-08,36.39,67.6,155
2016-06-09,30.71,54.6,152
2016-06-10,37.88,70.5,145
2016-06-11,37.74,75.8,70
2016-06-12,31.61,80.7,89
2016-06-13,34.97,74.7,56
2016-06-14,31.81,75.7,57
2016-06-15,35.64,70.8,80
2016-06-16,36.5,51.4,164
2016-06-17,36.38,81.6,62
2016-06-18,36.49,79.0,113
2016-06-19,33.41,70.8,175
2016-06-20,35.56,66.3,169
2016-06-21,33.08,73.8,91
2016-06-22,35.67,68.6,182
2016-06-23,29.68,83.4,183
2016-06-24,32.39,74.2,73
2016-06-25,33.28,53.8,60
2016-06-26,36.25,66.5,166
2016-06-27,34.9,70.7,80
2016-06-28,37.88,75.0,91
2016-06-29,34.72,78.4,77
2016-06-30,34.56,66.8,97
2016-07-01,29.37,73.9,157
2016-07-02,33.74,63.0,67
2016-07-03,37.21,80.1,124
2016-07-04,31.37,73.4,200
2016-07-05,31.06,55.1,53
2016-07-06,34.8,64.9,167
2016-07-07,36.34,57.8,126
2016-07-08,37.61,63.5,80
2016-07-09,29.96,82.2,90
2016-07-10,37.35,59.6,55
2016-07-11,31.86,81.6,62
2016-07-12,28.87,51.5,108
2016-07-13,32.93,50.5,188
2016-07-14,37.23,77.5,107
2016-07-15,28.18,64.0,99
2016-07-16,37.18,71.9,91
2016-07-17,34.64,74.4,128
2016-07-18,36.83,73.7,153
2016-07-19,36.85,60.1,143
2016-07-20,37.89,62.4,118
2016-07-21,30.46,66.0,115
2016-07-22,36.73,59.1,93
2016-07-23,36.44,83.0,91
2016-07-24,37.12,82.2,102
2016-07-25,34.93,73.8,74
2016-07-26,33.75,59.1,145
2016-07-27,36.53,68.9,81
2016-07-28,36.76,52.3,153
2016-07-29,29.71,58.7,157
2016-07-30,31.0,82.6,167
2016-07-31,29.68,70.7,177
2016-08-01,35.35,65.9,102
2016-08-02,37.36,56.7,155
2016-08-03,34.62,80.9,87
2016-08-04,30.78,63.2,194
2016-08-05,28.64,51.7,118
2016-08-06,29.68,81.2,145
2016-08-07,31.1,52.6,186
2016-08-08,28.97,73.7,114
2016-08-09,29.15,71.4,96
2016-08-10,31.95,62.3,56
2016-08-11,35.68,79.0,50
2016-08-12,36.5,53.1,95
2016-08-13,31.86,76.2,127
2016-08-14,36.06,67.7,102
2016-08-15,36.8,56.6,198
2016-08-16,35.21,68.0,145
2016-08-17,29.76,81.3,138
2016-08-18,36.88,64.6,198
2016-08-19,29.05,75.0,155
2016-08-20,32.07,59.3,147
2016-08-21,33.53,64.2,173
2016-08-22,30.99,81.6,167
2016-08-23,32.18,68.6,130
2016-08-24,37.17,77.4,139
2016-08-25,33.36,64.0,75
2016-08-26,34.98,69.0,88
2016-08-27,35.15,54.6,149
2016-08-28,34.34,79.8,142
2016-08-29,37.61,62.7,173
2016-08-30,30.82,73.2,177
2016-08-31,30.32,63.8,154
2016-09-01,36.69,78.3,123
2016-09-02,28.57,69.8,74
2016-09-03,29.88,69.2,149
2016-09-04,33.7,51.7,180
2016-09-05,32.97,51.7,135
2016-09-06,30.07,72.6,98
2016-09-07,35.69,58.0,105
2016-09-08,28.16,71.4,128
2016-09-09,37.44,61.2,145
2016-09-10,36.53,59.5,124
2016-09-11,33.46,74.2,196
2016-09-12,36.11,67.7,199
2016-09-13,34.29,51.9,50
2016-09-14,33.25,72.4,64
2016-09-15,35.45,66.5,74
2016-09-16,33.21,74.5,166
2016-09-17,28.45,61.7,85
2016-09-18,29.49,56.8,83
2016-09-19,35.22,64.3,101
2016-09-20,28.83,74.7,146
2016-09-21,35.22,83.2,187
2016-09-22,31.5,50.3,133
2016-09-23,33.47,84.9,109
2016-09-24,30.69,81.1,116
2016-09-25,28.91,54.5,114
2016-09-26,32.55,63.8,62
2016-09-27,35.43,63.2,100
2016-09-28,33.07,75.2,108
2016-09-29,30.46,71.0,138
2016-09-30,37.34,50.1,87
2016-10-01,17.31,64.7,165
2016-10-02,27.03,48.5,162
2016-10-03,19.8,54.7,170
2016-10-04,26.76,46.0,163
2016-10-05,16.04,66.6,85
2016-10-06,20.79,50.9,138
2016-10-07,18.27,54.1,146
2016-10-08,20.16,61.0,172
2016-10-09,22.44,52.5,52
2016-10-10,25.31,56.8,148
2016-10-11,22.08,60.4,91
2016-10-12,21.04,54.1,90
2016-10-13,23.9,64.1,94
2016-10-14,24.8,66.8,96
2016-10-15,26.35,50.7,158
2016-10-16,22.71,51.5,68
2016-10-17,23.86,53.6,177
2016-10-18,19.22,69.4,75
2016-10-19,19.13,56.8,177
2016-10-20,23.12,63.8,85
2016-10-21,27.51,48.9,118
2016-10-22,15.28,51.0,60
2016-10-23,25.22,50.4,69
2016-10-24,23.96,54.7,166
2016-10-25,22.92,54.9,119
2016-10-26,22.4,59.9,80
2016-10-27,19.12,47.8,113
2016-10-28,25.93,64.0,81
2016-10-29,23.53,47.7,149
2016-10-30,22.93,50.7,120
2016-10-31,18.37,59.0,118
2016-11-01,20.47,54.3,187
2016-11-02,24.14,57.2,53
2016-11-03,20.96,66.9,100
2016-11-04,25.93,53.2,196
2016-11-05,25.97,51.0,199
2016-11-06,27.62,59.7,142
2016-11-07,20.64,51.4,113
2016-11-08,24.92,67.6,194
2016-11-09,23.58,68.5,198
2016-11-10,17.44,57.5,93
2016-11-11,27.41,46.3,81
2016-11-12,21.23,50.0,69
2016-11-13,17.44,66.9,185
2016-11-14,21.68,68.5,154
2016-11-15,22.81,49.5,82
2016-11-16,19.52,59.1,81
2016-11-17,25.58,66.8,157
2016-11-18,20.15,66.8,121
2016-11-19,27.16,54.0,58
2016-11-20,17.03,67.5,186
2016-11-21,16.24,60.0,60
2016-11-22,18.29,53.6,55
2016-11-23,23.61,60.9,165
2016-11-24,24.09,65.2,124
2016-11-25,20.59,48.3,151
2016-11-26,24.54,64.0,181
2016-11-27,24.72,58.1,156
2016-11-28,26.59,59.3,192
2016-11-29,16.54,53.1,163
2016-11-30,15.65,61.1,57
2016-12-01,17.22,66.9,109
2016-12-02,12.17,42.2,125
2016-12-03,7.21,54.2,138
2016-12-04,10.91,39.7,180
2016-12-05,7.46,55.0,70
2016-12-06,12.59,61.0,103
2016-12-07,7.86,42.6,62
2016-12-08,17.21,38.4,181
2016-12-09,14.4,41.6,153
2016-12-10,6.82,36.8,180
2016-12-11,15.72,45.6,124
2016-12-12,10.79,60.3,94
2016-12-13,13.91,66.9,142
2016-12-14,11.32,69.7,166
2016-12-15,15.44,60.2,113
2016-12-16,7.51,62.0,139
2016-12-17,12.85,61.1,193
2016-12-18,17.48,64.4,73
2016-12-19,13.78,60.3,160
2016-12-20,10.1,37.1,92
2016-12-21,8.49,61.4,70
2016-12-22,9.74,67.3,179
2016-12-23,12.6,60.0,166
2016-12-24,11.93,60.3,143
2016-12-25,8.1,52.1,125
2016-12-26,13.29,47.3,50
2016-12-27,6.72,37.6,179
2016-12-28,11.03,69.6,127
2016-12-29,10.06,46.4,92
2016-12-30,10.04,66.5,75
2016-12-31,8.71,42.7,74
2017-01-01,10.48,60.2,149
2017-01-02,9.52,44.2,123
2017-01-03,8.97,63.3,118
2017-01-04,14.83,38.8,167
2017-01-05,5.2,45.1,93
2017-01-06,13.97,40.0,62
2017-01-07,11.99,62.8,179
2017-01-08,14.17,60.1,71
2017-01-09,5.42,67.6,83
2017-01-10,7.65,42.2,188
2017-01-11,17.99,38.6,165
2017-01-12,12.09,36.3,161
2017-01-13,14.69,65.5,71
2017-01-14,17.61,36.4,81
2017-01-15,6.16,42.1,147
2017-01-16,12.03,50.1,167
2017-01-17,7.14,56.0,152
2017-01-18,8.82,48.8,98
2017-01-19,8.78,63.4,85
2017-01-20,15.52,59.9,176
2017-01-21,11.05,64.4,79
2017-01-22,12.94,39.0,103
2017-01-23,16.21,46.3,135
2017-01-24,15.73,63.7,121
2017-01-25,12.06,46.3,165
2017-01-26,8.65,65.7,170
2017-01-27,9.86,49.4,76
2017-01-28,10.16,63.7,93
2017-01-29,12.96,55.9,111
2017-01-30,12.64,43.6,129
2017-01-31,15.56,54.0,122
2017-02-01,17.11,58.0,144
2017-02-02,16.25,42.6,69
2017-02-03,5.96,37.5,141
2017-02-04,7.63,62.3,112
2017-02-05,7.0,49.8,62
2017-02-06,8.42,53.7,164
2017-02-07,12.0,53.2,131
2017-02-08,11.97,54.1,191
2017-02-09,11.6,49.3,82
2017-02-10,8.74,38.4,77
2017-02-11,10.68,37.4,185
2017-02-12,13.74,40.4,160
2017-02-13,7.54,61.3,144
2017-02-14,17.87,65.8,99
2017-02-15,5.66,53.8,52
2017-02-16,14.04,39.0,138
2017-02-17,10.5,41.4,94
2017-02-18,14.86,51.6,64
2017-02-19,12.63,62.9,132
2017-02-20,16.5,61.4,132
2017-02-21,10.0,46.0,197
2017-02-22,11.78,37.0,58
2017-02-23,11.77,40.6,133
2017-02-24,7.22,62.8,146
2017-02-25,17.56,59.5,65
2017-02-26,17.95,57.4,73
2017-02-27,16.44,56.3,184
2017-02-28,12.9,57.4,61
2017-03-01,21.06,58.5,64
2017-03-02,23.26,57.7,82
2017-03-03,21.24,37.5,133
2017-03-04,27.95,39.4,110
2017-03-05,24.6,56.2,68
2017-03-06,26.4,53.7,143
2017-03-07,21.66,53.0,181
2017-03-08,23.21,57.5,85
2017-03-09,26.38,52.2,160
2017-03-10,22.07,46.7,146
2017-03-11,28.13,43.9,63
2017-03-12,22.58,47.3,51
2017-03-13,26.38,40.8,103
2017-03-14,20.0,55.8,162
2017-03-15,23.56,52.0,71
2017-03-16,29.82,46.4,176
2017-03-17,19.69,57.1,170
2017-03-18,22.46,41.1,51
2017-03-19,19.57,49.1,200
2017-03-20,28.19,39.3,153
2017-03-21,19.95,45.5,69
2017-03-22,23.7,36.1,157
2017-03-23,29.81,56.2,169
2017-03-24,27.74,39.7,143
2017-03-25,24.48,57.6,50
2017-03-26,26.32,58.6,92
2017-03-27,29.22,38.7,61
2017-03-28,24.74,38.2,165
2017-03-29,27.75,53.1,185
2017-03-30,23.95,46.6,145
2017-03-31,29.64,48.6,129
2017-04-01,28.65,51.7,86
2017-04-02,19.88,57.2,102
2017-04-03,26.56,55.9,123
2017-04-04,29.89,46.1,83
2017-04-05,28.39,57.8,50
2017-04-06,21.03,46.3,133
2017-04-07,22.1,44.8,190
2017-04-08,29.34,43.7,102
2017-04-09,29.22,55.7,165
2017-04-10,18.95,55.3,190
2017-04-11,20.91,56.9,64
2017-04-12,19.77,59.1,159
2017-04-13,29.31,43.3,97
2017-04-14,22.39,59.1,100
2017-04-15,27.19,52.8,178
2017-04-16,27.57,37.5,143
2017-04-17,25.1,42.4,129
2017-04-18,29.98,59.7,143
2017-04-19,28.2,58.5,137
2017-04-20,26.11,48.1,124
2017-04-21,29.32,47.8,133
2017-04-22,18.61,53.0,54
2017-04-23,25.93,40.7,95
2017-04-24,23.48,38.0,168
2017-04-25,28.45,52.9,88
2017-04-26,28.8,46.3,187
2017-04-27,19.77,56.3,89
2017-04-28,24.2,58.3,98
2017-04-29,29.35,59.8,181
2017-04-30,28.4,46.7,192
2017-05-01,24.67,57.7,170
2017-05-02,23.21,38.2,83
2017-05-03,21.88,40.6,89
2017-05-04,21.82,38.1,180
2017-05-05,20.8,52.3,196
2017-05-06,19.85,56.5,191
2017-05-07,21.51,46.3,154
2017-05-08,22.71,53.2,194
2017-05-09,28.31,53.5,140
2017-05-10,24.19,44.5,83
2017-05-11,19.48,44.9,138
2017-05-12,24.3,59.1,74
2017-05-13,21.22,37.8,172
2017-05-14,28.66,53.3,142
2017-05-15,24.33,38.1,98
2017-05-16,23.65,43.9,152
2017-05-17,25.81,45.0,124
2017-05-18,24.2,43.7,159
2017-05-19,20.69,56.3,56
2017-05-20,23.9,52.8,51
2017-05-21,26.68,59.3,86
2017-05-22,29.68,53.8,129
2017-05-23,18.55,53.9,182
2017-05-24,21.46,47.8,200
2017-05-25,22.47,50.8,194
2017-05-26,23.72,43.2,163
2017-05-27,18.13,39.3,129
2017-05-28,29.06,39.4,169
2017-05-29,24.86,49.6,78
2017-05-30,26.65,48.8,200
2017-05-31,19.13,36.5,189
2017-06-01,34.77,79.1,58
2017-06-02,34.41,74.3,91
2017-06-03,32.39,64.0,124
2017-06-04,31.97,78.2,100
2017-06-05,33.93,68.8,61
2017-06-06,32.22,61.9,177
2017-06-07,29.08,82.1,188
2017-06-08,28.86,74.0,149
2017-06-09,28.52,69.6,85
2017-06-10,37.14,50.5,131
2017-06-11,31.74,83.2,126
2017-06-12,30.88,72.7,96
2017-06-13,33.14,83.7,197
2017-06-14,32.9,68.1,113
2017-06-15,29.71,59.2,99
2017-06-16,34.11,68.9,51
2017-06-17,35.34,75.8,199
2017-06-18,33.19,61.0,82
2017-06-19,34.96,61.9,110
2017-06-20,36.73,56.1,109
2017-06-21,30.64,78.0,104
2017-06-22,31.75,68.1,126
2017-06-23,33.08,77.2,126
2017-06-24,35.52,62.5,73
2017-06-25,31.18,62.2,105
2017-06-26,33.23,71.0,118
2017-06-27,37.35,76.1,179
2017-06-28,29.92,79.6,154
2017-06-29,32.96,82.3,78
2017-06-30,31.35,56.3,195
2017-07-01,33.12,54.5,60
2017-07-02,34.48,63.4,186
2017-07-03,29.29,84.0,166
2017-07-04,29.3,63.8,153
2017-07-05,29.43,61.0,145
2017-07-06,31.13,59.6,181
2017-07-07,31.05,59.4,83
2017-07-08,35.88,63.7,188
2017-07-09,28.04,75.4,151
2017-07-10,29.55,72.3,103
2017-07-11,29.59,61.1,163
2017-07-12,28.39,65.4,117
2017-07-13,36.75,74.9,110
2017-07-14,34.15,78.2,90
2017-07-15,31.48,57.5,57
2017-07-16,32.53,79.4,51
2017-07-17,34.24,67.1,111
2017-07-18,37.6,68.0,99
2017-07-19,37.04,70.2,123
2017-07-20,37.79,57.7,160
2017-07-21,34.39,63.6,73
2017-07-22,31.08,82.7,163
2017-07-23,37.45,57.0,128
2017-07-24,33.69,81.8,101
2017-07-25,34.57,71.4,69
2017-07-26,34.97,69.6,135
2017-07-27,31.01,71.8,172
2017-07-28,34.8,51.8,195
2017-07-29,34.08,71.1,115
2017-07-30,28.86,84.1,58
2017-07-31,37.05,81.4,118
2017-08-01,37.74,75.0,75
2017-08-02,33.51,83.0,166
2017-08-03,36.23,68.7,113
2017-08-04,29.19,54.3,196
2017-08-05,28.91,70.5,132
2017-08-06,29.74,82.3,179
2017-08-07,28.81,55.9,153
2017-08-08,28.69,82.3,81
2017-08-09,34.57,59.9,113
2017-08-10,35.45,71.8,82
2017-08-11,33.31,78.6,188
2017-08-12,37.16,68.5,172
2017-08-13,37.77,50.4,131
2017-08-14,30.19,67.8,130
2017-08-15,32.16,81.2,158
2017-08-16,29.97,59.6,195
2017-08-17,31.93,59.8,53
2017-08-18,31.74,55.7,188
2017-08-19,37.13,84.2,179
2017-08-20,37.47,63.5,138
2017-08-21,30.7,78.2,157
2017-08-22,37.41,78.2,111
2017-08-23,34.0,80.0,70
2017-08-24,29.13,74.0,177
2017-08-25,34.88,75.7,100
2017-08-26,34.14,73.5,137
2017-08-27,34.12,60.0,165
2017-08-28,32.86,71.5,91
2017-08-29,30.31,53.6,176
2017-08-30,29.92,53.7,54
2017-08-31,36.95,76.9,159
2017-09-01,35.73,75.8,174
2017-09-02,33.85,51.5,57
2017-09-03,34.44,76.7,182
2017-09-04,32.84,74.5,115
2017-09-05,33.66,68.6,122
2017-09-06,34.72,67.5,125
2017-09-07,29.93,60.4,169
2017-09-08,29.57,76.7,105
2017-09-09,30.55,69.3,70
2017-09-10,34.0,74.4,120
2017-09-11,31.51,58.0,114
2017-09-12,29.58,59.6,79
2017-09-13,30.97,53.5,200
2017-09-14,30.4,81.2,53
2017-09-15,32.89,78.8,56
2017-09-16,35.0,74.9,188
2017-09-17,37.89,74.7,89
2017-09-18,35.31,56.4,157
2017-09-19,36.99,65.6,99
2017-09-20,34.03,75.9,110
2017-09-21,30.54,59.5,193
2017-09-22,36.38,53.7,104
2017-09-23,29.55,79.0,69
2017-09-24,31.8,61.0,129
2017-09-25,37.28,67.0,97
2017-09-26,33.83,64.4,162
2017-09-27,31.98,55.7,95
2017-09-28,30.7,54.7,98
2017-09-29,34.72,52.2,178
2017-09-30,34.29,82.5,144
2017-10-01,26.68,48.2,111
2017-10-02,18.34,54.9,70
2017-10-03,18.43,64.4,55
2017-10-04,21.1,67.5,142
2017-10-05,15.01,62.4,132
2017-10-06,19.11,64.5,55
2017-10-07,20.09,68.7,177
2017-10-08,18.39,48.0,114
2017-10-09,27.97,50.2,102
2017-10-10,15.48,57.7,142
2017-10-11,15.09,45.7,169
2017-10-12,25.21,56.5,71
2017-10-13,18.96,54.3,57
2017-10-14,18.88,69.0,71
2017-10-15,26.42,47.9,167
2017-10-16,18.96,64.0,143
2017-10-17,16.88,69.3,155
2017-10-18,15.04,55.8,140
2017-10-19,25.93,66.8,60
2017-10-20,27.0,59.1,175
2017-10-21,16.68,62.6,79
2017-10-22,19.14,55.4,148
2017-10-23,22.74,61.8,118
2017-10-24,25.89,66.2,72
2017-10-25,23.81,50.3,140
2017-10-26,15.75,64.3,67
2017-10-27,19.19,54.1,115
2017-10-28,24.7,62.0,103
2017-10-29,24.19,51.3,93
2017-10-30,18.14,63.9,63
2017-10-31,26.68,56.1,50
2017-11-01,26.61,64.7,121
2017-11-02,16.48,58.2,146
2017-11-03,17.67,53.0,116
2017-11-04,25.43,69.6,104
2017-11-05,27.46,53.2,122
2017-11-06,25.99,63.8,164
2017-11-07,19.41,47.1,178
2017-11-08,17.64,47.6,85
2017-11-09,19.8,67.2,180
2017-11-10,19.89,68.6,182
2017-11-11,20.59,61.0,102
2017-11-12,16.97,58.6,154
2017-11-13,19.13,65.3,182
2017-11-14,21.22,51.3,67
2017-11-15,18.31,53.8,127
2017-11-16,16.13,57.2,84
2017-11-17,25.41,67.6,198
2017-11-18,24.2,50.1,172
2017-11-19,17.05,51.6,194
2017-11-20,24.13,67.6,170
2017-11-21,23.0,60.5,66
2017-11-22,17.74,57.7,180
2017-11-23,16.4,48.8,66
2017-11-24,16.89,45.0,108
2017-11-25,21.07,48.3,74
2017-11-26,16.47,54.9,183
2017-11-27,19.02,50.7,150
2017-11-28,20.86,63.1,63
2017-11-29,26.98,51.3,118
2017-11-30,20.49,64.7,144
2017-12-01,7.11,64.0,174
2017-12-02,8.71,50.6,78
2017-12-03,9.95,61.7,52
2017-12-04,15.41,65.9,147
2017-12-05,17.67,64.7,129
2017-12-06,6.06,58.4,153
2017-12-07,8.95,49.6,143
2017-12-08,11.72,60.0,147
2017-12-09,16.22,62.9,130
2017-12-10,5.59,68.8,190
2017-12-11,6.6,68.6,73
2017-12-12,5.94,53.6,98
2017-12-13,7.7,49.6,77
2017-12-14,12.94,39.1,179
2017-12-15,13.07,54.0,174
2017-12-16,12.22,64.0,80
2017-12-17,14.49,54.8,126
2017-12-18,10.74,40.3,66
2017-12-19,9.51,58.5,84
2017-12-20,16.38,36.2,130
2017-12-21,13.3,62.1,194
2017-12-22,14.17,38.0,174
2017-12-23,11.14,41.8,66
2017-12-24,5.29,61.6,165
2017-12-25,14.45,53.6,119
2017-12-26,13.61,60.3,165
2017-12-27,12.91,59.1,80
2017-12-28,16.3,54.2,155
2017-12-29,7.5,35.2,181
2017-12-30,10.51,55.6,91
2017-12-31,9.23,59.1,100
2018-01-01,9.62,46.7,195
2018-01-02,7.99,38.2,123
2018-01-03,16.36,38.1,73
2018-01-04,8.57,59.9,100
2018-01-05,12.12,37.8,101
2018-01-06,17.48,50.3,69
2018-01-07,9.69,60.9,152
2018-01-08,10.97,52.6,124
2018-01-09,13.92,36.5,75
2018-01-10,15.0,53.1,71
2018-01-11,7.31,44.5,118
2018-01-12,6.89,64.2,172
2018-01-13,14.88,38.3,136
2018-01-14,5.23,49.2,193
2018-01-15,13.59,46.4,164
2018-01-16,12.31,68.9,51
2018-01-17,9.54,67.5,168
2018-01-18,16.23,68.6,51
2018-01-19,10.66,43.3,188
2018-01-20,17.12,36.1,77
2018-01-21,14.86,44.4,119
2018-01-22,5.16,35.1,136
2018-01-23,5.97,40.2,162
2018-01-24,6.74,41.8,170
2018-01-25,9.84,53.2,151
2018-01-26,15.92,45.7,79
2018-01-27,15.25,60.8,136
2018-01-28,6.01,46.9,99
2018-01-29,8.66,38.3,86
2018-01-30,9.99,56.1,75
2018-01-31,14.58,61.6,93
2018-02-01,10.64,43.9,139
2018-02-02,17.56,40.3,58
2018-02-03,6.01,37.3,192
2018-02-04,13.02,69.6,57
2018-02-05,13.1,54.1,172
2018-02-06,13.06,61.7,66
2018-02-07,7.98,39.3,97
2018-02-08,14.4,51.6,134
2018-02-09,5.28,52.0,200
2018-02-10,11.68,64.4,194
2018-02-11,11.02,45.1,82
2018-02-12,10.96,38.5,110
2018-02-13,11.64,53.8,109
2018-02-14,15.6,50.0,75
2018-02-15,16.62,52.2,152
2018-02-16,10.49,59.0,67
2018-02-17,15.29,67.7,88
2018-02-18,15.23,61.9,65
2018-02-19,8.6,56.2,194
2018-02-20,14.78,50.7,165
2018-02-21,16.12,43.3,110
2018-02-22,11.12,66.2,197
2018-02-23,8.19,67.6,86
2018-02-24,12.1,36.4,59
2018-02-25,6.35,43.0,122
2018-02-26,13.13,42.6,97
2018-02-27,15.18,67.9,113
2018-02-28,16.39,62.6,151
2018-03-01,28.7,38.7,77
2018-03-02,28.45,59.3,162
2018-03-03,21.49,36.7,92
2018-03-04,29.08,45.0,98
2018-03-05,19.45,44.5,112
2018-03-06,25.95,38.3,85
2018-03-07,26.52,45.2,99
2018-03-08,21.17,46.2,92
2018-03-09,29.46,49.1,196
2018-03-10,24.74,37.1,116
2018-03-11,19.06,47.8,112
2018-03-12,19.92,50.9,92
2018-03-13,25.09,45.7,51
2018-03-14,26.13,50.4,157
2018-03-15,22.12,49.8,124
2018-03-16,21.56,59.3,123
2018-03-17,24.39,58.5,150
2018-03-18,21.95,53.9,56
2018-03-19,28.64,49.4,71
2018-03-20,26.69,48.9,92
2018-03-21,18.47,40.2,90
2018-03-22,19.43,37.9,73
2018-03-23,23.84,49.3,159
2018-03-24,28.03,37.6,133
2018-03-25,21.37,57.3,89
2018-03-26,22.57,56.4,98
2018-03-27,29.97,57.3,86
2018-03-28,22.51,53.8,177
2018-03-29,18.93,58.5,137
2018-03-30,19.31,53.7,156
2018-03-31,25.28,44.5,77
2018-04-01,28.46,58.2,68
2018-04-02,21.6,35.3,148
2018-04-03,28.99,57.5,84
2018-04-04,28.1,39.0,103
2018-04-05,23.41,53.2,94
2018-04-06,19.98,37.6,200
2018-04-07,25.99,46.8,200
2018-04-08,23.86,45.1,102
2018-04-09,27.72,46.7,152
2018-04-10,24.54,57.4,109
2018-04-11,26.25,39.8,102
2018-04-12,18.18,56.0,183
2018-04-13,22.41,57.0,162
2018-04-14,25.82,52.4,120
2018-04-15,20.18,38.0,146
2018-04-16,25.01,43.1,110
2018-04-17,28.94,38.9,99
2018-04-18,20.82,49.1,150
2018-04-19,18.02,59.4,169
2018-04-20,22.95,39.1,80
2018-04-21,20.67,57.8,160
2018-04-22,22.11,35.3,131
2018-04-23,27.33,51.0,95
2018-04-24,20.48,56.1,148
2018-04-25,22.93,41.3,137
2018-04-26,19.53,44.9,176
2018-04-27,27.78,48.7,189
2018-04-28,27.94,36.0,125
2018-04-29,20.83,54.9,115
2018-04-30,26.56,56.5,76
2018-05-01,21.79,41.8,93
2018-05-02,18.72,41.7,90
2018-05-03,29.8,44.8,170
2018-05-04,19.72,41.4,115
2018-05-05,22.93,39.2,144
2018-05-06,29.39,47.6,136
2018-05-07,20.93,51.0,62
2018-05-08,23.58,45.4,106
2018-05-09,26.44,52.7,125
2018-05-10,22.1,44.0,88
2018-05-11,28.56,58.2,80
2018-05-12,26.85,50.2,79
2018-05-13,20.75,57.2,133
2018-05-14,18.56,53.3,59
2018-05-15,24.59,42.1,89
2018-05-16,26.39,41.0,141
2018-05-17,27.3,53.2,113
2018-05-18,20.83,57.8,90
2018-05-19,24.63,41.8,96
2018-05-20,18.07,59.7,108
2018-05-21,29.6,37.8,88
2018-05-22,21.83,56.7,199
2018-05-23,25.95,38.8,163
2018-05-24,19.45,45.0,95
2018-05-25,25.03,56.0,140
2018-05-26,22.3,37.8,131
2018-05-27,28.97,46.6,77
2018-05-28,20.49,44.9,194
2018-05-29,25.57,48.6,138
2018-05-30,26.7,36.1,84
2018-05-31,18.11,52.4,58
2018-06-01,36.74,71.1,143
2018-06-02,37.26,81.3,100
2018-06-03,34.65,53.1,66
2018-06-04,32.2,71.1,54
2018-06-05,34.0,63.8,123
2018-06-06,30.29,78.9,70
